"","sID","npID","nzsegment.x","Deposited.sediment.Class.x","productive_class.x","Suspended.Sediment.Class.x","min_year","N.values","N.Leftcensored","N.Rightcensored","DL","AL","Median","Mean","Q95","G540","G260","AnnMax","Median_Summer","p80","p83","p92","CI_G260_lower","CI_G260_upper","CI_G540_lower","CI_G540_upper","CI_Median_lower","CI_Median_upper","CI_Median_Summer_lower","CI_Median_Summer_upper","CI_95_lower","CI_95_upper","CI_80_lower","CI_80_upper","CI_83_lower","CI_83_upper","CI_92_lower","CI_92_upper","AnnMax_lower","AnnMax_upper","ImputedLower","ImputedUpper","nmonth","nBimonth","nqtr","No.years","FilterOK","NZReachID","nzsegment.y","MatchForPointSources","Overall","Deposited.sediment.Class.y","Suspended.Sediment.Class.y","productive_class.y","FlowSite","Site.Order.in.catchment.(Report)","NZTM.X","NZTM.Y","Status","CatName","Freshwater.Management.Unit.FMU","Water.management.subzone.One.Plan","Site.Type","Attr","NOF_Grade","yearz"
"1498","Oroua at Bartletts Ford","ECOLI",7229483,"4","N",1,2017,70,2,0,10,NA,85.5,283.938823462679,426,4.28571428571429,14.2857142857143,9700,86,192,216,321.7,8.73487145399837,22.4945814534421,1.57437904035617,10.2481309226783,63,110,63,121.4469,299.8996,1913.61464,136.30482,283.40895,160.29849,303.27529,229.758,730.53296,9700,9700,"Imputed","No censored - no imputation required",18,9,9,4,TRUE,7033382,7229483,7229483,NA,"4",1,"N","Oroua at Almadale Slackline","Not Reported",1838856,5560892,"RepSite","Manawatu","Manawatu","Upper Oroua (Mana_12a)","a","NOF.ECOLI.p95","A","2015 - 2019"
"1499","Oroua at Bartletts Ford","ECOLI",7229483,"4","N",1,2017,70,2,0,10,NA,85.5,283.938823462679,426,4.28571428571429,14.2857142857143,9700,86,192,216,321.7,8.73487145399837,22.4945814534421,1.57437904035617,10.2481309226783,63,110,63,121.4469,299.8996,1913.61464,136.30482,283.40895,160.29849,303.27529,229.758,730.53296,9700,9700,"Imputed","No censored - no imputation required",18,9,9,4,TRUE,7033382,7229483,7229483,NA,"4",1,"N","Oroua at Almadale Slackline","Not Reported",1838856,5560892,"RepSite","Manawatu","Manawatu","Upper Oroua (Mana_12a)","a","NOF.ECOLI.Combined","A","2015 - 2019"
"1500","Oroua at Bartletts Ford","ECOLI",7229483,"4","N",1,2017,70,2,0,10,NA,85.5,283.938823462679,426,4.28571428571429,14.2857142857143,9700,86,192,216,321.7,8.73487145399837,22.4945814534421,1.57437904035617,10.2481309226783,63,110,63,121.4469,299.8996,1913.61464,136.30482,283.40895,160.29849,303.27529,229.758,730.53296,9700,9700,"Imputed","No censored - no imputation required",18,9,9,4,TRUE,7033382,7229483,7229483,NA,"4",1,"N","Oroua at Almadale Slackline","Not Reported",1838856,5560892,"RepSite","Manawatu","Manawatu","Upper Oroua (Mana_12a)","a","NOF.ECOLI_PC.p95","Fair","2015 - 2019"
"1501","Oroua at Feilding Rd Br","ECOLI",7233983,"4","N",1,2017,70,1,1,9,9700,146,685.15083706856,3100,20,34.2857142857143,13176.7134940486,146,539,620.2,1112,25.6953157483372,44.0456435309366,13.3198307581785,28.9129096840715,120.74832,200.0067,112.7655,196.2345,807.31726,11165.63062,322.65564,740,352.97885,830.27198,731.16769,3225.84007,13176.7134940486,13176.7134940486,"Imputed","Imputed",18,9,9,4,TRUE,7036164,7233983,7233983,NA,"4",1,"N","Oroua at Kawa Wool","Not Reported",1823180,5545721,"Impact","Manawatu","Manawatu","Upper Oroua (Mana_12a)","a","NOF.ECOLI.G260","D","2015 - 2019"
"1502","Oroua at Feilding Rd Br","ECOLI",7233983,"4","N",1,2017,70,1,1,9,9700,146,685.15083706856,3100,20,34.2857142857143,13176.7134940486,146,539,620.2,1112,25.6953157483372,44.0456435309366,13.3198307581785,28.9129096840715,120.74832,200.0067,112.7655,196.2345,807.31726,11165.63062,322.65564,740,352.97885,830.27198,731.16769,3225.84007,13176.7134940486,13176.7134940486,"Imputed","Imputed",18,9,9,4,TRUE,7036164,7233983,7233983,NA,"4",1,"N","Oroua at Kawa Wool","Not Reported",1823180,5545721,"Impact","Manawatu","Manawatu","Upper Oroua (Mana_12a)","a","NOF.ECOLI.G540","C","2015 - 2019"
"1503","Oroua at Feilding Rd Br","ECOLI",7233983,"4","N",1,2017,70,1,1,9,9700,146,685.15083706856,3100,20,34.2857142857143,13176.7134940486,146,539,620.2,1112,25.6953157483372,44.0456435309366,13.3198307581785,28.9129096840715,120.74832,200.0067,112.7655,196.2345,807.31726,11165.63062,322.65564,740,352.97885,830.27198,731.16769,3225.84007,13176.7134940486,13176.7134940486,"Imputed","Imputed",18,9,9,4,TRUE,7036164,7233983,7233983,NA,"4",1,"N","Oroua at Kawa Wool","Not Reported",1823180,5545721,"Impact","Manawatu","Manawatu","Upper Oroua (Mana_12a)","a","NOF.ECOLI.Med","D","2015 - 2019"
"1504","Oroua at Feilding Rd Br","ECOLI",7233983,"4","N",1,2017,70,1,1,9,9700,146,685.15083706856,3100,20,34.2857142857143,13176.7134940486,146,539,620.2,1112,25.6953157483372,44.0456435309366,13.3198307581785,28.9129096840715,120.74832,200.0067,112.7655,196.2345,807.31726,11165.63062,322.65564,740,352.97885,830.27198,731.16769,3225.84007,13176.7134940486,13176.7134940486,"Imputed","Imputed",18,9,9,4,TRUE,7036164,7233983,7233983,NA,"4",1,"N","Oroua at Kawa Wool","Not Reported",1823180,5545721,"Impact","Manawatu","Manawatu","Upper Oroua (Mana_12a)","a","NOF.ECOLI.p95","E","2015 - 2019"
"1505","Oroua at Feilding Rd Br","ECOLI",7233983,"4","N",1,2017,70,1,1,9,9700,146,685.15083706856,3100,20,34.2857142857143,13176.7134940486,146,539,620.2,1112,25.6953157483372,44.0456435309366,13.3198307581785,28.9129096840715,120.74832,200.0067,112.7655,196.2345,807.31726,11165.63062,322.65564,740,352.97885,830.27198,731.16769,3225.84007,13176.7134940486,13176.7134940486,"Imputed","Imputed",18,9,9,4,TRUE,7036164,7233983,7233983,NA,"4",1,"N","Oroua at Kawa Wool","Not Reported",1823180,5545721,"Impact","Manawatu","Manawatu","Upper Oroua (Mana_12a)","a","NOF.ECOLI.Combined","E","2015 - 2019"
"1506","Oroua at Feilding Rd Br","ECOLI",7233983,"4","N",1,2017,70,1,1,9,9700,146,685.15083706856,3100,20,34.2857142857143,13176.7134940486,146,539,620.2,1112,25.6953157483372,44.0456435309366,13.3198307581785,28.9129096840715,120.74832,200.0067,112.7655,196.2345,807.31726,11165.63062,322.65564,740,352.97885,830.27198,731.16769,3225.84007,13176.7134940486,13176.7134940486,"Imputed","Imputed",18,9,9,4,TRUE,7036164,7233983,7233983,NA,"4",1,"N","Oroua at Kawa Wool","Not Reported",1823180,5545721,"Impact","Manawatu","Manawatu","Upper Oroua (Mana_12a)","a","NOF.ECOLI_PC.p95","Poor","2015 - 2019"
"1507","Oroua at Londons Ford","ECOLI",7228529,"4","N",1,2017,70,1,1,9,9700,79.5,185.567117852363,833,5.71428571428571,10,2946.93977594127,85,158,177.8,376.5,5.51298361521857,17.4640036411148,2.59100103809354,12.1335205671327,63,96.25168,63,105.6814,244.01874,1614.19017,124.08771,213,132.38308,254.59591,200.79257,1063.91652,2946.93977594127,2946.93977594127,"Imputed","Imputed",18,9,9,4,TRUE,7032830,7228529,7228529,NA,"4",1,"N","Oroua at Almadale Slackline","Not Reported",1840210,5563699,"RepSite","Manawatu","Manawatu","Upper Oroua (Mana_12a)","a","NOF.ECOLI.G260","A","2015 - 2019"
"1508","Oroua at Londons Ford","ECOLI",7228529,"4","N",1,2017,70,1,1,9,9700,79.5,185.567117852363,833,5.71428571428571,10,2946.93977594127,85,158,177.8,376.5,5.51298361521857,17.4640036411148,2.59100103809354,12.1335205671327,63,96.25168,63,105.6814,244.01874,1614.19017,124.08771,213,132.38308,254.59591,200.79257,1063.91652,2946.93977594127,2946.93977594127,"Imputed","Imputed",18,9,9,4,TRUE,7032830,7228529,7228529,NA,"4",1,"N","Oroua at Almadale Slackline","Not Reported",1840210,5563699,"RepSite","Manawatu","Manawatu","Upper Oroua (Mana_12a)","a","NOF.ECOLI.G540","B","2015 - 2019"
"1509","Oroua at Londons Ford","ECOLI",7228529,"4","N",1,2017,70,1,1,9,9700,79.5,185.567117852363,833,5.71428571428571,10,2946.93977594127,85,158,177.8,376.5,5.51298361521857,17.4640036411148,2.59100103809354,12.1335205671327,63,96.25168,63,105.6814,244.01874,1614.19017,124.08771,213,132.38308,254.59591,200.79257,1063.91652,2946.93977594127,2946.93977594127,"Imputed","Imputed",18,9,9,4,TRUE,7032830,7228529,7228529,NA,"4",1,"N","Oroua at Almadale Slackline","Not Reported",1840210,5563699,"RepSite","Manawatu","Manawatu","Upper Oroua (Mana_12a)","a","NOF.ECOLI.Med","A","2015 - 2019"
"1510","Oroua at Londons Ford","ECOLI",7228529,"4","N",1,2017,70,1,1,9,9700,79.5,185.567117852363,833,5.71428571428571,10,2946.93977594127,85,158,177.8,376.5,5.51298361521857,17.4640036411148,2.59100103809354,12.1335205671327,63,96.25168,63,105.6814,244.01874,1614.19017,124.08771,213,132.38308,254.59591,200.79257,1063.91652,2946.93977594127,2946.93977594127,"Imputed","Imputed",18,9,9,4,TRUE,7032830,7228529,7228529,NA,"4",1,"N","Oroua at Almadale Slackline","Not Reported",1840210,5563699,"RepSite","Manawatu","Manawatu","Upper Oroua (Mana_12a)","a","NOF.ECOLI.p95","B","2015 - 2019"
"1511","Oroua at Londons Ford","ECOLI",7228529,"4","N",1,2017,70,1,1,9,9700,79.5,185.567117852363,833,5.71428571428571,10,2946.93977594127,85,158,177.8,376.5,5.51298361521857,17.4640036411148,2.59100103809354,12.1335205671327,63,96.25168,63,105.6814,244.01874,1614.19017,124.08771,213,132.38308,254.59591,200.79257,1063.91652,2946.93977594127,2946.93977594127,"Imputed","Imputed",18,9,9,4,TRUE,7032830,7228529,7228529,NA,"4",1,"N","Oroua at Almadale Slackline","Not Reported",1840210,5563699,"RepSite","Manawatu","Manawatu","Upper Oroua (Mana_12a)","a","NOF.ECOLI.Combined","B","2015 - 2019"
"1512","Oroua at Londons Ford","ECOLI",7228529,"4","N",1,2017,70,1,1,9,9700,79.5,185.567117852363,833,5.71428571428571,10,2946.93977594127,85,158,177.8,376.5,5.51298361521857,17.4640036411148,2.59100103809354,12.1335205671327,63,96.25168,63,105.6814,244.01874,1614.19017,124.08771,213,132.38308,254.59591,200.79257,1063.91652,2946.93977594127,2946.93977594127,"Imputed","Imputed",18,9,9,4,TRUE,7032830,7228529,7228529,NA,"4",1,"N","Oroua at Almadale Slackline","Not Reported",1840210,5563699,"RepSite","Manawatu","Manawatu","Upper Oroua (Mana_12a)","a","NOF.ECOLI_PC.p95","Poor","2015 - 2019"
"1513","Oroua at U/S AFFCO Feilding","ECOLI",7234946,"4","N",1,2017,70,0,2,NA,9700,159,861.79618915126,6900,15.7142857142857,30,14013.185421915,160,506,530,2469,21.8729549803635,39.6155386478031,9.8546512132888,24.1256235778541,121.49665,207.29188,112.7655,226,1052.19543,10019.42295,320.04601,769.45652,357.97885,1090.4533,607.63441,7692.79243,14013.185421915,14013.185421915,"Imputed","Imputed",18,9,9,4,TRUE,7036600,7234946,7234651,NA,"4",1,"N","Oroua at Kawa Wool","59",1819686,5543299,"RepSite","Manawatu","Manawatu","Middle Oroua (Mana_12b)","a","NOF.ECOLI.G260","B","2015 - 2019"
